plate_barcode,well_description,image_description,object_description,pattern_description,channel_description,Intensity_first_quartile,Intensity_integrated,Intensity_maximum,Intensity_median,Intensity_minimum
110000106828,A01,2,529,Cells,Alexa568,0.00344725220929831,9.15593713783892,0.0495184250175953,0.00629756320267916,0.000968160515185446
110000106828,A01,2,49,Cells,Alexa568,0.00247443723492324,12.7553096280317,0.0573126263916493,0.005545349791646,0.000738183211069554
110000106828,A01,2,195,Cells,Alexa568,0.0044313664548099,19.3323854720802,0.0632936581969261,0.00759467156603932,0.000678218260873109
110000106828,A01,2,555,Cells,Alexa568,0.00316117715556174,12.3991105654859,0.0556129328906536,0.00550918700173497,0.000843086047098041
110000106828,A01,2,391,Cells,Alexa568,0.00414601736702025,10.2077679996146,0.0797652676701546,0.00710119633004069,0.000643531559035182
110000106828,A01,2,87,Cells,Alexa568,0.00445278803817928,6.59465871250723,0.044031348079443,0.00787250883877277,0.000652308168355376
110000106828,A01,2,81,Cells,Alexa568,0.0073294488247484,11.3246193432133,0.0557317435741425,0.0144299315288663,0.000632948591373861
110000106828,A01,2,443,Cells,Alexa568,0.00436556409113109,17.6898672746611,0.0685676634311676,0.00844803638756275,0.000490629521664232
110000106828,A01,2,258,Cells,Alexa568,0.00237207254394889,17.1554214709322,0.0655644088983536,0.00425690039992332,0.000626945693511516
110000106828,A01,2,143,Cells,Alexa568,0.00462583848275244,11.8405255521648,0.0488392673432827,0.00805290881544352,0.000535920378752053
110000106828,A01,2,36,Cells,Alexa568,0.00412200088612735,7.90283454582095,0.0342815183103085,0.00811824947595596,0.000683218997437507
110000106828,A01,2,157,Cells,Alexa568,0.00423069437965751,15.2337914230302,0.0542773418128491,0.00684651779010892,0.000990120577625931
110000106828,A01,2,452,Cells,Alexa568,0.00532353832386434,6.30297282815445,0.05018525198102,0.0103793973103166,0.00139668898191303
110000106828,A01,2,111,Cells,Alexa568,0.00573339150287211,20.351270562096,0.141121119260788,0.0113228112459183,0.000796924403402954
110000106828,A01,2,600,Cells,Alexa568,0.00449546915479004,7.73922636441421,0.05637152120471,0.00681858230382204,0.00102530955336988
110000106828,A01,2,277,Cells,Alexa568,0.00355009664781392,12.5781639855122,0.0496096350252628,0.00542878033593297,0.0008121797000058
110000106828,A01,2,183,Cells,Alexa568,0.00194398441817611,19.9422745984339,0.0749453529715538,0.00514475349336863,0.00039518138510175
110000106828,A01,2,539,Cells,Alexa568,0.00388137763366103,12.3373751511099,0.0445071011781693,0.00747300637885928,0.00095032446552068
110000106828,A01,2,330,Cells,Alexa568,0.00776962749660015,33.0672222418361,0.112304843962193,0.0169966071844101,0.000724659126717597
110000106828,A01,2,610,Cells,Alexa568,0.00334744103020057,12.7468617504346,0.0586381927132607,0.00521938502788544,0.000724659126717597
110000106828,A01,2,25,Cells,Alexa568,0.00368176330812275,15.9603808828688,0.0911579877138138,0.00644369330257177,0.000279917527223006
110000106828,A01,2,42,Cells,Alexa568,0.0044530313462019,12.5839990327368,0.0532596781849861,0.00619037565775216,0.000740695104468614
110000106828,A01,2,32,Cells,Alexa568,0.00631810538470745,11.9039274264942,0.0843863263726234,0.0147258834913373,0.000799405097495765
110000106828,A01,2,350,Cells,Alexa568,0.00452282349579036,13.0429936277214,0.0514824017882347,0.00770455552265048,0.000992773566395045
110000106828,A01,2,100,Cells,Alexa568,0.00337683828547597,12.9510305161821,0.0435153432190418,0.00800025928765536,0.000656431540846825
110000106828,A01,2,98,Cells,Alexa568,0.00399850634858012,21.8218813909916,0.075716145336628,0.00704449135810137,0.000290606287308037
110000106828,A01,2,171,Cells,Alexa568,0.00383619894273579,27.0345718661556,0.0377216562628746,0.0071626934222877,0.000739562558010221
110000106828,A01,2,353,Cells,Alexa568,0.00577091437298805,11.4091039106715,0.0464994944632053,0.00828774971887469,0.00101922475732863
110000106828,A01,2,107,Cells,Alexa568,0.00325362803414464,25.2454552245326,0.0544197708368301,0.0067654533777386,0.000585746136493981
110000106828,A01,2,203,Cells,Alexa568,0.00368921691551805,8.39626516093267,0.052004735916853,0.00702089536935091,0.000664951337967068
110000106828,A01,2,502,Cells,Alexa568,0.00664422335103154,7.67511620011646,0.0440677925944328,0.0103279906325042,0.00115085684228688
110000106828,A01,2,557,Cells,Alexa568,0.00438744272105396,29.5547836855985,0.0804157257080078,0.00728622917085886,0.000833533063996583
110000106828,A01,2,460,Cells,Alexa568,0.00399236078374088,31.9821786093526,0.0854375511407852,0.00683318637311459,0.000959794037044048
110000106828,A01,2,122,Cells,Alexa568,0.00412773224525154,10.499672966951,0.0409963428974152,0.00670820358209312,0.000804796989541501
110000106828,A01,2,362,Cells,Alexa568,0.00556919164955616,9.11787808377994,0.0436101704835892,0.011610833927989,0.000900244398508221
110000106828,A01,2,329,Cells,Alexa568,0.00819449778646231,15.2569339498878,0.0649244412779808,0.0139668900519609,0.00116630725096911
110000106828,A01,2,361,Cells,Alexa568,0.00473159784451127,7.3276454526931,0.0516384094953537,0.00957686826586723,0.00122084154281765
110000106828,A01,2,204,Cells,Alexa568,0.00546191772446036,24.5972883864888,0.0757190957665443,0.00984982214868069,0.000602495274506509
110000106828,A01,2,448,Cells,Alexa568,0.00323329254752025,13.000521467824,0.0617491751909256,0.00710823107510805,0.000815277046058327
110000106828,A01,2,499,Cells,Alexa568,0.00365192838944495,11.5142297868733,0.0548776276409626,0.00585314026102424,0.000346880056895316
110000106828,A01,2,299,Cells,Alexa568,0.00304454047000036,14.3352584782406,0.0443549007177353,0.00459349225275218,0.000948503147810698
110000106828,A01,2,92,Cells,Alexa568,0.0075705130584538,15.9728363567847,0.059323288500309,0.0154351606033742,0.000563739042263478
110000106828,A01,2,596,Cells,Alexa568,0.00438173557631671,20.7294220811455,0.0498069413006306,0.00778393377549946,0.000575954210944474
110000106828,A01,2,380,Cells,Alexa568,0.00331739080138505,9.47619309584843,0.0379506349563599,0.00556941796094179,0.000856029568240047
110000106828,A01,2,436,Cells,Alexa568,0.0054054306820035,19.3651758837514,0.0779340714216232,0.00934196263551712,0.00109692884143442
110000106828,A01,2,311,Cells,Alexa568,0.0049497262807563,15.8319612789201,0.0649437233805656,0.00717421295121312,0.00131156167481095
110000106828,A01,2,53,Cells,Alexa568,0.00819491385482252,24.2207308900543,0.14908941090107,0.0511463228613138,0.00103969371411949
110000106828,A01,2,559,Cells,Alexa568,0.00760320283006877,11.0173444990069,0.0536483414471149,0.0120973018929362,0.00100322451908141
110000106828,A01,2,431,Cells,Alexa568,0.00444072345271707,14.2011008317349,0.0659848898649216,0.0113856038078666,0.000961961457505822
110000106828,A01,2,206,Cells,Alexa568,0.00470527214929461,10.5291143030045,0.0619066990911961,0.00633334508165717,0.000773951527662575
110000106828,A01,2,316,Cells,Alexa568,0.00574991852045059,8.67099986894755,0.0493420921266079,0.0100896870717406,0.00092324084835127
110000106828,A01,2,472,Cells,Alexa568,0.00541390758007765,7.98349999985658,0.0429849848151207,0.0076405955478549,0.0010499267373234
110000106828,A01,2,445,Cells,Alexa568,0.00449114479124546,13.5496589163085,0.0776098296046257,0.00770482420921326,0.000963808037340641
110000106828,A01,2,527,Cells,Alexa568,0.00341060641221702,14.0846423368785,0.051953487098217,0.00616527069360018,0.000617964193224907
110000106828,A01,2,222,Cells,Alexa568,0.010465512983501,9.16227360593621,0.0707777515053749,0.0211404282599688,0.00102631456684321
110000106828,A01,2,158,Cells,Alexa568,0.00206539937062189,11.7110058186809,0.0502011068165302,0.0039737808983773,0.000531825935468078
110000106828,A01,2,393,Cells,Alexa568,0.00426696916110814,11.6881528911763,0.058100163936615,0.00777667853981256,0.000591592164710164
110000106828,A01,2,428,Cells,Alexa568,0.00459103286266327,9.13843556365464,0.0370766818523407,0.00641590403392911,0.000995458336547017
110000106828,A01,2,84,Cells,Alexa568,0.0016848145169206,14.3843930241128,0.0596301034092903,0.00472449790686369,0.000429752544732764
110000106828,A01,2,24,Cells,Alexa568,0.00667662359774113,14.5370477618417,0.069348581135273,0.0102089457213879,0.000710011925548315
110000106828,A01,2,545,Cells,Alexa568,0.00551285711117089,10.5909408635926,0.055340901017189,0.00838425057008862,0.000736489950213581
110000106828,A01,2,574,Cells,Alexa568,0.00203489977866411,25.7664046323043,0.0756925344467163,0.00343147455714643,0.000687200983520597
110000106828,A01,2,563,Cells,Alexa568,0.00708694127388298,6.64915326726623,0.0354826413094997,0.0119152986444533,0.000879178754985333
110000106828,A01,2,342,Cells,Alexa568,0.00406208215281367,23.8386780119035,0.0646827965974808,0.00816321559250355,0.00115636852569878
110000106828,A01,2,303,Cells,Alexa568,0.00274333637207747,15.1305060687591,0.0490742065012455,0.00556172360666096,0.000722048978786916
110000106828,A01,2,570,Cells,Alexa568,0.00318979646544904,10.4360060582985,0.0487117767333984,0.00459006614983082,0.000817600463051349
110000106828,A01,2,63,Cells,Alexa568,0.00229234900325537,11.7751467650523,0.0506951697170734,0.00420918106101453,0.000567253038752824
110000106828,A01,2,296,Cells,Alexa568,0.00394549476914108,8.11544740892714,0.0468270778656006,0.00645691948011518,0.000936829776037485
110000106828,A01,2,540,Cells,Alexa568,0.00581834418699145,10.3520081588649,0.0489544458687306,0.00834937952458859,0.000843290181364864
110000106828,A01,2,66,Cells,Alexa568,0.00436748680658638,14.2796510437038,0.0638691186904907,0.0069356462918222,0.000665620609652251
110000106828,A01,2,464,Cells,Alexa568,0.00571107014548033,14.7801807424985,0.0556455701589584,0.0139546804130077,0.000736442161723971
110000106828,A01,2,131,Cells,Alexa568,0.0043969308026135,17.247417006758,0.0771717503666878,0.00836061686277389,0.000595993304159492
110000106828,A01,2,276,Cells,Alexa568,0.00611340766772628,26.5052645635442,0.0682264640927315,0.0131551967933774,0.000704874575603753
110000106828,A01,2,366,Cells,Alexa568,0.00551427248865366,16.7329844239866,0.0731957703828812,0.00937461853027344,0.0011051946785301
110000106828,A01,2,136,Cells,Alexa568,0.00633436068892479,7.46319145045709,0.0664902031421661,0.0133296521380544,0.00119281455408782
110000106828,A01,2,571,Cells,Alexa568,0.00498257647268474,10.8054136153078,0.0572137013077736,0.00845371652394533,0.000823133159428835
110000106828,A01,2,12,Cells,Alexa568,0.00675604888238013,13.0477510746568,0.0885009169578552,0.0168668255209923,0.000812057114671916
110000106828,A01,2,199,Cells,Alexa568,0.00288883392931894,16.5124454180477,0.0666277185082436,0.00567135703749955,0.000712669338099658
110000106828,A01,2,255,Cells,Alexa568,0.00331624236423522,13.9778927111765,0.0498389229178429,0.00512443529441953,0.00104116031434387
110000106828,A01,2,135,Cells,Alexa568,0.00570672354660928,8.16461868013721,0.0790140852332115,0.0131516112014651,0.000856569269672036
110000106828,A01,2,57,Cells,Alexa568,0.00874133966863156,8.02270624961238,0.0720332860946655,0.0156087372452021,0.000635009782854468
110000106828,A01,2,154,Cells,Alexa568,0.00202842219732702,12.4690053261584,0.0591229498386383,0.00478092394769192,0.00071887020021677
110000106828,A01,2,308,Cells,Alexa568,0.00424145814031363,15.5598732038925,0.0903666168451309,0.0086618959903717,0.000424145808210596
110000106828,A01,2,489,Cells,Alexa568,0.0067119748564437,9.81152493087575,0.0656519383192062,0.0178581215441227,0.00116120569873601
110000106828,A01,2,11,Cells,Alexa568,0.00494262808933854,12.7159380352241,0.0530199110507965,0.00812466442584991,0.000776994158513844
110000106828,A01,2,321,Cells,Alexa568,0.0156214470043778,21.502267439384,0.174886420369148,0.0673475041985512,0.00112887797877192
110000106828,A01,2,110,Cells,Alexa568,0.00380766252055764,9.86588581907563,0.0466720052063465,0.00677651120349765,0.000622469990048558
110000106828,A01,2,355,Cells,Alexa568,0.0057567183393985,7.51476051378995,0.0425421521067619,0.00825513061136007,0.000686655985191464
110000106828,A01,2,155,Cells,Alexa568,0.00283412454882637,13.2044652605546,0.040217362344265,0.00521562341600657,0.000608817499596626
110000106828,A01,2,569,Cells,Alexa568,0.00466555636376143,12.6453132380266,0.0601170286536217,0.00723493075929582,0.00102431222330779
110000106828,A01,2,114,Cells,Alexa568,0.0056572244502604,27.6484226378379,0.116985991597176,0.0119758229702711,0.000693455804139376
110000106828,A01,2,252,Cells,Alexa568,0.00234705582261086,16.3016745306668,0.0637915506958961,0.00535301258787513,0.000689447624608874
110000106828,A01,2,268,Cells,Alexa568,0.00252353103132919,10.1099775515613,0.040422510355711,0.00516712432727218,0.000794203951954842
110000106828,A01,2,172,Cells,Alexa568,0.00553209125064313,10.2818449666374,0.0567548163235188,0.0102078439667821,0.000656431540846825
110000106828,A01,2,389,Cells,Alexa568,0.00600000121630728,12.7506896624109,0.0496974103152752,0.00983057171106339,0.000790419289842248
110000106828,A01,2,59,Cells,Alexa568,0.00305700750323013,8.33787410729565,0.0596997067332268,0.00462530413642526,0.00026522547705099
110000106828,A01,2,346,Cells,Alexa568,0.00430148700252175,14.2579266126268,0.0628760233521461,0.00985833164304495,0.00069517211522907
110000106828,A01,2,21,Cells,Alexa568,0.00240202294662595,13.2378478249884,0.0516626462340355,0.00575949996709824,0.000413611647672951
110000106828,A01,2,583,Cells,Alexa568,0.00360273057594895,12.7326715119416,0.0828123763203621,0.00710039678961039,0.000666855718009174
110000106828,A01,2,8,Cells,Alexa568,0.00302480347454548,17.8108404196682,0.124905578792095,0.00686464412137866,0.00062648206949234
110000106828,A01,2,152,Cells,Alexa568,0.0167394056916237,24.3831685094629,0.14342936873436,0.0582018345594406,0.00139101932290941
110000106828,A01,2,23,Cells,Alexa568,0.00325807160697877,15.2073557741824,0.0638345256447792,0.00584249757230282,0.000887350877746939
110000106828,A01,2,116,Cells,Alexa568,0.0038857888430357,10.7923005440971,0.0493763163685799,0.00661056954413652,0.00107069034129381
110000106828,A01,2,18,Cells,Alexa568,0.00581753777805716,11.901824861503,0.0714447274804115,0.0133499819785357,0.000449213112005964
110000106828,A01,2,113,Cells,Alexa568,0.0181070705875754,24.1855121636763,0.152474164962769,0.0575504023581743,0.000847100396640599
110000106828,A01,2,305,Cells,Alexa568,0.00557774072512984,7.28473602700979,0.0509203039109707,0.00822335202246904,0.0010953702731058
110000106828,A01,2,141,Cells,Alexa568,0.00569756014738232,14.4402822816628,0.0781245902180672,0.0121985073201358,0.00075158040272072
110000106828,A01,2,572,Cells,Alexa568,0.00435554841533303,12.4579381701769,0.0622381530702114,0.0087477290071547,0.000825666240416467
110000106828,A01,2,454,Cells,Alexa568,0.00745868403464556,8.95666251779767,0.0573013164103031,0.0125173674896359,0.000907127920072526
110000106828,A01,2,501,Cells,Alexa568,0.00418349774554372,20.1581249514129,0.049512192606926,0.00647379038855434,0.00112856552004814
110000106828,A01,2,485,Cells,Alexa568,0.00294141995254904,9.39782779873349,0.0526064485311508,0.00527833728119731,0.000987845240160823
110000106828,A01,2,88,Cells,Alexa568,0.00444708461873233,13.3172681553988,0.0409081801772118,0.00659596547484398,0.000912642164621502
110000106828,A01,2,192,Cells,Alexa568,0.00461519882082939,22.7082460735692,0.071125715970993,0.0066093394998461,0.000931868795305491
110000106828,A01,2,156,Cells,Alexa568,0.00748600321821868,8.95649095502449,0.0900740176439285,0.0167652135714889,0.000882576277945191
110000106828,A01,2,159,Cells,Alexa568,0.0119207100942731,15.4221556999255,0.111592434346676,0.0408509373664856,0.00120867905206978
110000106828,A01,2,333,Cells,Alexa568,0.00654283724725246,11.7057942354586,0.0521048940718174,0.0091240587644279,0.00156348163727671
110000106828,A01,2,202,Cells,Alexa568,0.00577560369856656,9.36411852709716,0.0465360134840012,0.0103057753294706,0.0006701071979478
110000106828,A01,2,5,Cells,Alexa568,0.0115768685936928,22.9019584385678,0.1271862834692,0.0205629374831915,0.00105653353966773
110000106828,A01,2,613,Cells,Alexa568,0.00217923196032643,12.9216225353302,0.0537531338632107,0.00358683639205992,0.000571530079469085
110000106828,A01,2,31,Cells,Alexa568,0.00315564870834351,14.9947518454283,0.0767801851034165,0.00576364994049072,0.00037620187504217
110000106828,A01,2,398,Cells,Alexa568,0.00378254038514569,8.66135393490549,0.0733927935361862,0.00543274241499603,0.00122613261919469
110000106828,A01,2,414,Cells,Alexa568,0.00225701904855669,11.6347291219281,0.049410805106163,0.00866768229752779,0.000845486472826451
110000106828,A01,2,437,Cells,Alexa568,0.00410963559988886,13.0910604472738,0.0616551600396633,0.00631740665994585,0.000697895302437246
110000106828,A01,2,191,Cells,Alexa568,0.0036185888457112,9.63578887394397,0.0484024062752724,0.0066571687348187,0.000245969393290579
110000106828,A01,2,37,Cells,Alexa568,0.00330193375702947,16.3975783643546,0.0749755054712296,0.0055618304759264,0.000561249384190887
110000106828,A01,2,181,Cells,Alexa568,0.00409504142589867,17.4057688705216,0.0490080639719963,0.00707332976162434,0.000370547408238053
110000106828,A01,2,465,Cells,Alexa568,0.00402116216719151,15.9796774977003,0.0489794351160526,0.00655147945508361,0.000562650384381413
110000106828,A01,2,395,Cells,Alexa568,0.00400979095138609,7.77239070279756,0.0454476661980152,0.00755999702960253,0.000868965114932507
110000106828,A01,2,423,Cells,Alexa568,0.00343593076104298,18.1799899105681,0.0616021491587162,0.00741870678029954,0.000627663102932274
110000106828,A01,2,561,Cells,Alexa568,0.00328553392319009,11.4236893134657,0.0484493374824524,0.00874076271429658,0.00102134887129068
110000106828,A01,2,27,Cells,Alexa568,0.00275472283829004,7.97734301968012,0.0499710701406002,0.00571966031566262,0.000673678237944841
110000106828,A01,2,370,Cells,Alexa568,0.00421149004250765,14.7482516150922,0.06536965072155,0.00891126878559589,0.000442511634901166
110000106828,A01,2,618,Cells,Alexa568,0.00308841723017394,16.3871565080481,0.0611928254365921,0.00544276740401983,0.000719259725883603
110000106828,A01,2,318,Cells,Alexa568,0.00280335801653564,15.6875922391773,0.0746166259050369,0.00407361891120672,0.000682026671711355
110000106828,A01,2,43,Cells,Alexa568,0.00466994335874915,8.93849626852898,0.048547737300396,0.011856977827847,0.000501293397974223
110000106828,A01,2,243,Cells,Alexa568,0.00298585917335004,17.1133550382801,0.0797815844416618,0.00550414901226759,0.000494534149765968
110000106828,A01,2,184,Cells,Alexa568,0.00694928481243551,21.2167165998253,0.0982901826500893,0.019234131090343,0.000447120750322938
110000106828,A01,2,64,Cells,Alexa568,0.0058572175912559,10.2743262823205,0.055400125682354,0.010263686068356,0.00088502827566117
110000106828,A01,2,385,Cells,Alexa568,0.00510641699656844,10.7709448006935,0.0537528768181801,0.0100742531940341,0.00098785141017288
110000106828,A01,2,401,Cells,Alexa568,0.00440953997895122,19.1889372182777,0.0599014088511467,0.00907678063958883,0.00078592769568786
110000106828,A01,2,352,Cells,Alexa568,0.00405287544708699,11.3073752422351,0.0348749347031116,0.0071457764133811,0.00111625844147056
110000106828,A01,2,134,Cells,Alexa568,0.00440999818965793,11.3583763075294,0.0505974106490612,0.00869698077440262,0.000696537899784744
110000106828,A01,2,553,Cells,Alexa568,0.00546541146468371,12.1449367224704,0.059365801513195,0.00786863639950752,0.000702034449204802
110000106828,A01,2,577,Cells,Alexa568,0.00403643096797168,12.8174652172602,0.0645828917622566,0.00824820017442107,0.000818244821857661
110000106828,A01,2,354,Cells,Alexa568,0.00470669055357575,21.8904115268961,0.0950196087360382,0.0130945201963186,0.000596618803683668
110000106828,A01,2,585,Cells,Alexa568,0.0068485913798213,10.520549090812,0.0680048018693924,0.0109365284442902,0.00265361554920673
110000106828,A01,2,272,Cells,Alexa568,0.00398006150498986,9.03786781302188,0.0377030931413174,0.00595664139837027,0.000836766266729682
110000106828,A01,2,579,Cells,Alexa568,0.00341555336490274,8.87894555815728,0.0545474551618099,0.00723594706505537,0.000537533313035965
110000106828,A01,2,478,Cells,Alexa568,0.00419573008548468,11.1906190337031,0.0631543174386024,0.00796255096793175,0.000898459402378648
110000106828,A01,2,284,Cells,Alexa568,0.00518743088468909,6.79127565724775,0.0493557341396809,0.0078923930414021,0.000815797247923911
110000106828,A01,2,231,Cells,Alexa568,0.0074400925077498,9.33170085772872,0.0517625920474529,0.013915584422648,0.00114574690815061
110000106828,A01,2,487,Cells,Alexa568,0.00427960557863116,11.1985583666246,0.0435754209756851,0.00950470799580216,0.000674808805342764
110000106828,A01,2,403,Cells,Alexa568,0.00294126337394118,13.2275038188091,0.0668077915906906,0.00650568073615432,0.000865945708937943
110000106828,A01,2,602,Cells,Alexa568,0.00232346885604784,14.9538475800073,0.0671142637729645,0.00675024883821607,0.000551956531126052
110000106828,A01,2,91,Cells,Alexa568,0.00989109533838928,26.0898265754804,0.107545375823975,0.0358303021639585,0.000976435141637921
110000106828,A01,2,30,Cells,Alexa568,0.00239198107738048,7.98336636926979,0.0406717509031296,0.00403366098180413,0.000679799704812467
110000106828,A01,2,263,Cells,Alexa568,0.00331432605162263,11.9768391069374,0.0523782819509506,0.0054135899990797,0.00063353352015838
110000106828,A01,2,128,Cells,Alexa568,0.00383808353217319,10.4706556095043,0.0477985367178917,0.00707336352206767,0.00073403213173151
110000106828,A01,2,344,Cells,Alexa568,0.00415633362717927,10.8188343486981,0.0655286610126495,0.00629462487995625,0.000696153729222715
110000106828,A01,2,133,Cells,Alexa568,0.00547031871974468,12.1621202377719,0.0528667643666267,0.0093773016706109,0.000589592207688838
110000106828,A01,2,245,Cells,Alexa568,0.00392801407724619,11.3701992055867,0.0408436171710491,0.00708078499883413,0.000662848877254874
110000106828,A01,2,3,Cells,Alexa568,0.0069621647708118,22.4584001385956,0.113221615552902,0.0288606770336628,0.000587975548114628
110000106828,A01,2,528,Cells,Alexa568,0.00353459868347272,10.4383647424984,0.06069216132164,0.00827934173867106,0.000936829776037485
110000106828,A01,2,482,Cells,Alexa568,0.00299614749383181,8.79283888457576,0.0554352700710297,0.00438629137352109,0.00062561989761889
110000106828,A01,2,491,Cells,Alexa568,0.00238853658083826,11.3423359796871,0.0688231512904167,0.00422238744795322,0.000684633851051331
110000106828,A01,2,175,Cells,Alexa568,0.00489379931241274,21.1882192848134,0.0645402818918228,0.00926273688673973,0.000736106710974127
110000106828,A01,2,73,Cells,Alexa568,0.00313984067179263,15.369743540301,0.0619949512183666,0.0089144529774785,0.000691033026669174
110000106828,A01,2,60,Cells,Alexa568,0.00347735633840784,12.7459109624033,0.0527509786188603,0.00530827348120511,0.000229156285058707
110000106828,A01,2,531,Cells,Alexa568,0.00281099905259907,11.0440204080078,0.0540092624723911,0.00612721801735461,0.000722742348443717
110000106828,A01,2,410,Cells,Alexa568,0.00418260460719466,32.1863064016798,0.0748056918382645,0.00745156849734485,0.000830365053843707
110000106828,A01,2,552,Cells,Alexa568,0.00465187337249517,12.3665898973122,0.0501846373081207,0.00653272354975343,0.000890173309016973
110000106828,A01,2,270,Cells,Alexa568,0.00397573970258236,31.198429385433,0.0582018345594406,0.00757767492905259,0.000499875808600336
110000106828,A01,2,75,Cells,Alexa568,0.00230306724552065,16.2179423865746,0.0705792009830475,0.00527844484895468,0.000492559222038835
110000106828,A01,2,378,Cells,Alexa568,0.00527254969347268,7.93808094202541,0.0496904514729977,0.00957523845136166,0.00113750959280878
110000106828,A01,2,419,Cells,Alexa568,0.00378003501100466,11.496121384087,0.0538153983652592,0.00533431791700423,0.00114525214303285
110000106828,A01,2,295,Cells,Alexa568,0.00315564870834351,14.8833981914213,0.0582940354943276,0.00615841429680586,0.00088521942961961
110000106828,A01,2,416,Cells,Alexa568,0.00291675236076117,12.3763500231435,0.0561006292700768,0.00459799729287624,0.000688767002429813
110000106828,A01,2,402,Cells,Alexa568,0.00458717544097453,17.078082864231,0.0607400685548782,0.00725778308697045,0.000630771217402071
110000106828,A01,2,194,Cells,Alexa568,0.00759464188013226,16.6288789559621,0.0389363057911396,0.0110128335654736,0.000884679786395281
110000106828,A01,2,9,Cells,Alexa568,0.00358132610563189,29.4245861071395,0.0582806058228016,0.00636451784521341,0.000665326719172299
110000106828,A01,2,265,Cells,Alexa568,0.0142527194693685,22.8464338587364,0.10742525011301,0.0321792550384998,0.00139426055829972
110000106828,A01,2,117,Cells,Alexa568,0.00357119477121159,14.4222234594636,0.0501385368406773,0.00556377274915576,0.000581747735850513
110000106828,A01,2,377,Cells,Alexa568,0.0069098211824894,8.26652557717171,0.0503005310893059,0.0115837985649705,0.000837554049212485
110000106828,A01,2,108,Cells,Alexa568,0.00420122966170311,11.7266956085805,0.0608683787286282,0.0098737720400095,0.000619392725639045
110000106828,A01,2,426,Cells,Alexa568,0.00388540717540309,18.9755801603897,0.0509555526077747,0.00638618203811347,0.000527262571267784
110000106828,A01,2,348,Cells,Alexa568,0.00493172975257039,34.9983811338898,0.244343221187592,0.00962844304740429,0.000799332279711962
110000106828,A01,2,282,Cells,Alexa568,0.00477236113511026,21.2969456884312,0.0739314928650856,0.0134866191074252,0.00117706332821399
110000106828,A01,2,474,Cells,Alexa568,0.0047633444191888,21.8482423668029,0.0777752995491028,0.0152832046151161,0.00116743403486907
110000106828,A01,2,612,Cells,Alexa568,0.0041892605368048,25.1546913042548,0.05095524340868,0.00722306873649359,0.000516874832101166
110000106828,A01,2,375,Cells,Alexa568,0.00742003147024661,34.6023616034654,0.0682459250092506,0.0143622695468366,0.000727386039216071
110000106828,A01,2,506,Cells,Alexa568,0.00357379065826535,11.8252876726328,0.0546630807220936,0.00658329855650663,0.00075237697456032
110000106828,A01,2,130,Cells,Alexa568,0.00252102164085954,16.0553571745695,0.0626740679144859,0.00415077898651361,0.000423809367930517
110000106828,A01,2,169,Cells,Alexa568,0.0055536616127938,11.4441472706967,0.0562536418437958,0.00766174448654056,0.00094358465867117
110000106828,A01,2,280,Cells,Alexa568,0.00367122003808618,6.35776584869018,0.0459891110658646,0.00707995472475886,0.000972250767517835
110000106828,A01,2,288,Cells,Alexa568,0.00785628496669233,11.8651316371979,0.0654653161764145,0.0155550800263882,0.00107477093115449
110000106828,A01,2,394,Cells,Alexa568,0.00419573113322258,11.1080236063572,0.0588723868131638,0.00553954439237714,0.00113075529225171
110000106828,A01,2,509,Cells,Alexa568,0.00388212141115218,11.7382004174287,0.051367100328207,0.00744429742917419,0.000804027484264225
110000106828,A01,2,86,Cells,Alexa568,0.0040944927604869,21.0794744397863,0.064836636185646,0.00755046866834163,0.000619197729974985
110000106828,A01,2,99,Cells,Alexa568,0.00360272824764252,10.9445237854379,0.0629956722259521,0.00635378411971033,0.000651095469947904
110000106828,A01,2,119,Cells,Alexa568,0.00300977058941498,17.8266495766002,0.0603615753352642,0.00582447974011302,0.000811741047073156
110000106828,A01,2,292,Cells,Alexa568,0.00691981439013034,10.0056874467991,0.0550174154341221,0.0110299144871533,0.000714533496648073
110000106828,A01,2,218,Cells,Alexa568,0.00285565474769101,12.9711325470125,0.0408416129648686,0.00566502870060503,0.000808772223535925
110000106828,A01,2,511,Cells,Alexa568,0.00510620884597301,13.9597354326397,0.0913110300898552,0.00985483918339014,0.000715834379661828
110000106828,A01,2,440,Cells,Alexa568,0.00280448771081865,12.0865024026134,0.0389057099819183,0.00533734960481525,0.000759504793677479
110000106828,A01,2,65,Cells,Alexa568,0.00336398696526885,6.46866301412228,0.0429769195616245,0.00588800571858883,0.000792562612332404
110000106828,A01,2,622,Cells,Alexa568,0.00441464129835367,7.31619326618966,0.0467497073113918,0.00850972346961498,0.00097724562510848
110000106828,A01,2,624,Cells,Alexa568,0.0140597033314407,25.0225209896453,0.148658752441406,0.0679758712649345,0.000952003174461424
110000106828,A01,2,190,Cells,Alexa568,0.00767641444690525,9.17941735172644,0.0483141280710697,0.0154206501320004,0.000995955895632505
110000106828,A01,2,548,Cells,Alexa568,0.0039617569418624,17.1873770834063,0.0673516616225242,0.00683951610699296,0.000946695276070386
110000106828,A01,2,336,Cells,Alexa568,0.00415057269856334,11.35347322491,0.047911424189806,0.00633998960256576,0.00103473069611937
110000106828,A01,2,430,Cells,Alexa568,0.002830432029441,15.4902110849798,0.0501488223671913,0.00470775924623013,0.000432807981269434
